Date,Open,High,Low,Close,Adj Close,Volume
5/19/2022,388.619995,394.140015,387.109985,389.459991,389.459991,98510700
5/20/2022,393.25,397.029999,380.540009,389.630005,389.630005,131432200
5/23/2022,392.829987,397.730011,390.380005,396.920013,396.920013,76414900
5/24/2022,392.559998,395.149994,386.959991,393.890015,393.890015,91448800
5/25/2022,392.309998,399.450012,391.890015,397.369995,397.369995,91472900
5/26/2022,398.670013,407.040009,398.450012,405.309998,405.309998,82168300
5/27/2022,407.910004,415.380005,407.700012,415.26001,415.26001,84768700
5/31/2022,413.549988,416.459991,410.029999,412.929993,412.929993,95937000
6/1/2022,415.170013,416.23999,406.929993,409.589996,409.589996,86585800
6/2/2022,409.420013,417.440002,407.040009,417.390015,417.390015,79609600
6/3/2022,412.399994,414.040009,409.51001,410.540009,410.540009,71830800
6/6/2022,414.779999,416.609985,410.549988,411.790009,411.790009,57508900
6/7/2022,408.100006,416.220001,407.609985,415.73999,415.73999,59272400
6/8/2022,413.929993,415.820007,410.380005,411.220001,411.220001,64350000
6/9/2022,409.339996,411.73999,401.440002,401.440002,401.440002,86289800
6/10/2022,394.880005,395.779999,389.75,389.799988,389.799988,132746400
6/13/2022,379.850006,381.809998,373.299988,375,375,170004900
6/14/2022,376.850006,377.929993,370.589996,373.559998,373.559998,92313217
